,x,y
110,4,-4.106644422081789
111,1,5.477763370130041
112,5,4.06187341667462
113,1,-21.132921372078467
114,0,9.209196640697858
115,0,4.560757862072429
116,4,9.862543982389669
117,10,24.048329631801884
118,6,-5.645400504059465
119,6,-6.1204264178733805
120,0,1.7566038566413047
121,3,17.301896971914807
122,4,15.965763251039746
123,1,6.680291175611957
124,3,-5.6067280066424825
125,0,6.216300933764408
126,1,13.509889163090442
127,0,4.838233375795135
128,1,5.129165089603458
129,10,-4.5010300528348886
130,5,6.788215806196805
131,1,1.2702912609832526
132,0,15.26429436925692
133,3,17.513368496385752
134,6,21.461656459809042
135,0,8.184057138825217
136,0,-5.348614851426639
137,10,14.125892029342303
138,4,19.940520318214464
139,3,1.8965158038956855
140,4,14.333096481423123
141,0,6.867976752374799
142,7,-2.9329664085570712
143,3,6.416887264965464
144,7,5.849299364244475
145,5,4.217116326935013
146,7,22.927028293778854
147,4,2.0575468188211947
148,6,2.4828147472231477
149,5,33.457599027497004
150,3,1.8969506939576548
151,2,10.916233995104285
152,7,-2.27175388170812
153,7,0.8636083715643608
154,5,18.211538205729475
155,4,-9.294568473002412
156,7,-2.3612851626655793
157,1,10.324035788412743
158,1,5.797501671470688
159,3,-3.52849387210029
160,4,-0.6141376287129363
161,3,5.709415007415469
162,0,3.7579589186152296
163,7,-0.8627186057036713
164,10,-6.50311385074192
165,7,3.006818854859625
166,0,11.513717420474155
167,1,13.435181793008264
168,5,0.6287151716742319
169,6,18.971914692350392
170,10,-5.7601944815988855
171,0,3.1758209379186253
172,6,0.8176210034716442
173,3,-1.9020936547938225
174,6,3.7176980253274716
175,10,13.58134757864543
176,3,16.609116492842148
177,10,2.4229327321881344
178,7,-0.8657561412059458
179,0,2.649497716930414
180,6,11.064885076817486
181,1,2.2896460401044325
182,4,11.648764511037596
183,1,-5.328363320360303
184,6,1.6076393356833965
185,10,18.165875560139078
186,1,13.071146558775773
187,7,6.994092990434609
188,7,-7.8803277696406635
189,10,14.45861929985853
190,0,-4.637634301035554
191,3,8.152715588331926
192,0,5.7229283071895525
193,5,11.772121159984685
194,7,10.452467760756205
195,6,18.605659001727954
196,0,10.876506390281218
197,2,12.578807608917757
198,3,10.823128449559878
199,0,-1.0197936622662596
200,7,10.474732313592895
201,4,13.12099310198652
202,3,-5.426015355762047
203,7,8.404583747976277
204,6,-1.2227082008501533
205,3,-2.435938049168934
206,10,7.662889666441176
207,2,4.336889963716846
208,4,-3.8533653554767167
209,10,10.79160130411064
210,10,-13.461980266953393
211,3,6.20603394374454
212,4,8.676471944611945
213,3,0.9876705381803648
214,6,10.803925780723192
215,3,1.5153736826748836
216,3,15.114516717669387
217,1,8.675622751802049
218,4,9.03079045089023
219,6,4.707260938152762
220,10,-1.9342444806499781
221,3,-4.925951527924614
222,4,-4.877077622626089
223,4,13.908899721421058
224,3,2.946303348162928
225,2,11.743634710303207
226,0,9.892919308807624
227,10,10.959467053828151
228,4,13.49126599693074
229,6,-5.602526302636084
230,7,-4.385530735537417
231,4,0.5274305346204082
232,10,12.908877571948516
233,10,3.900852015372286
234,10,7.454116118712521
235,2,5.532941561311391
236,10,14.60452904429306
237,6,2.739743912925662
238,6,1.3387515653662776
239,10,3.966290242387056
240,10,23.35730163114694
241,0,15.807502054129149
242,4,6.453605729893761
243,0,1.9271515707021716
244,3,-4.551399901543203
245,5,-0.3604553356417046
246,10,16.77452931862414
247,0,8.580462451056963
248,10,11.735441065199606
249,0,5.384771367217363
250,3,11.539160372381893
251,1,11.496864487951914
252,5,1.8770055927146307
253,6,12.036341220560569
254,7,10.165124870048015
255,0,2.6998791992917024
256,10,-2.282830441555186
257,6,1.0791800443008697
258,10,17.72356086294865
259,10,26.818742213778403
260,4,6.354656556639215
261,10,4.937505626990569
262,1,0.22791707129702488
263,4,4.525133672272009
264,7,17.595964542187716
265,4,15.630728578226677
266,1,0.24411108679164162
267,6,-7.129240178559209
268,7,16.486586610715882
269,6,20.01826051148451
270,2,7.101231598801393
271,4,4.614263446290408
272,5,0.20278997125881926
273,7,11.554298636195512
274,3,-3.675018492659703
275,0,5.049476675514404
276,5,9.94499457005735
277,4,10.553835549987951
278,3,11.69863694943525
279,7,11.249463028284339
280,5,11.978868687567116
281,0,2.7292108809902675
282,3,15.753906129036046
283,7,14.694223843543902
284,5,-14.634466809479381
285,1,-6.500932604309439
286,4,6.2028679897535195
287,0,1.3701258235899507
288,1,6.920202851216292
289,3,18.319702551303305
290,1,20.84392314100365
291,0,2.866261346201618
292,1,4.556021428128883
293,3,3.854894618751814
294,7,6.647154870519808
295,1,8.367653919094785
296,7,3.20896364434134
297,4,9.250437667201428
298,4,-2.7557730237294393
299,1,6.480662796223455
300,5,9.776908884225094
301,3,2.509724197296301
302,2,6.914246017665854
303,7,0.1876358129793072
304,1,-1.7299277293757047
305,0,20.625923927717814
306,7,28.821152384612166
307,5,9.048011582916129
308,4,14.545212616406424
309,3,6.739383425177532
310,5,22.471409022164586
311,0,-0.19190950436557053
312,6,7.4704596876032365
313,10,13.08881919751563
314,2,1.6111994682628685
315,0,16.171796361885477
316,7,9.77970582923898
317,0,10.436957830547163
318,2,-7.734798439164637
319,0,0.7590692395566787
320,7,10.41739380751277
321,4,0.645152301400481
322,1,1.8036972962614128
323,4,8.368461737462734
324,6,2.439958245326765
325,2,-2.873871210094971
326,10,8.600281502060577
327,5,18.382382530410197
328,6,6.19809876497841
329,3,18.337345434337976
330,2,3.1899982014236263
331,6,-1.8450868387526072
332,4,-4.67232782939138
333,4,1.815199170372562
334,5,24.636555265187233
335,1,-4.2716247269042125
336,7,6.196259766766499
337,4,16.025277417492116
338,0,-3.4505573912182363
339,10,19.01760931218803
340,6,7.40601458715573
341,10,0.8193837445001027
342,6,13.276440950770594
343,0,-4.375544694144224
344,0,3.446198600448439
345,10,9.122555554520249
346,2,2.873768897559147
347,0,8.30476617565788
348,2,15.185140856346155
349,4,2.102225643391248
350,1,-1.2306255509359767
351,3,3.2886781556584386
352,7,27.523512687089237
353,0,-1.5636370407179951
354,6,8.293745503175748
355,1,11.857752288566198
356,1,5.510500619407927
357,4,3.3841673751389187
358,0,-5.502633234628778
359,10,17.65229518175645
360,10,4.012269956745424
361,3,1.980714613455035
362,7,6.939116769373296
363,10,22.86628885948743
364,2,-4.157726606125594
365,10,-10.902666636149121
366,1,2.4320127321931713
367,7,0.5680459727882541
368,5,8.484876377707705
369,2,15.399953884391183
370,3,13.883494090079843
371,3,1.1227425464980998
372,6,-1.2604213305223713
373,0,4.214694759680387
374,5,-10.414009039287965
375,7,30.488516984965162
376,5,15.95368966936289
377,2,14.084372982875196
378,0,-4.236795137293413
379,3,10.914757583443885
380,5,3.3409417291221355
381,5,-1.9498812532551817
382,6,17.110348035020913
383,3,13.628056334950765
384,4,9.391549386375173
385,10,13.94287184186601
386,4,1.694654674968092
387,7,19.228008524985434
388,4,3.5075807251945026
389,6,4.167363305157091
390,0,-13.728347057050932
391,1,0.4711761835236432
392,10,-2.017402402242581
393,6,8.614319000009461
394,1,7.675960281354114
395,3,17.798087176082685
396,1,0.22742355802792158
397,2,6.017540328319516
398,4,-3.9289933670192223
399,3,11.507558765923013
400,5,-1.1342280500880628
401,2,8.458318617155706
402,10,34.301217584762085
403,6,3.3538630890279877
404,2,11.600068837609914
405,4,1.2678064960038444
406,1,8.385271270518539
407,7,25.311315951735143
408,6,25.973304185556778
409,0,-9.086732705515999
410,0,7.376752323593242
411,2,1.9885981878305432
412,2,-0.5655397080932776
413,1,-1.333428453386838
414,3,-3.6371024959450704
415,0,8.320038113013961
416,2,10.333764409125918
417,10,38.66847370881399
418,5,4.916021973033534
419,6,15.761316337546443
420,6,7.354788045495659
421,4,6.409112092440872
422,3,13.625285527695283
423,1,3.0872162784281
424,5,4.726438654251613
425,1,6.335747948880809
426,6,3.6576709854600638
427,5,10.86913577983532
428,7,-0.27579581007881515
429,5,-2.8781388294580754
430,2,20.38255279999325
431,10,-14.060913140680086
432,4,8.632366479607573
433,10,14.421163873938955
434,6,8.145552521196565
435,10,16.004294314881363
436,4,15.001774416586112
437,3,7.967490741193242
438,1,-0.7892517741650718
439,5,13.891554469171153
440,0,-7.696445204637557
441,6,14.731429893656477
442,3,11.079074493447372
443,2,-7.780761727789132
444,1,4.5779465513099655
445,4,-4.614217308803621
446,10,12.664921967823844
447,10,2.5313663468706054
448,5,2.6971832724954097
449,3,11.267533887316354
450,3,-0.12277888814537175
451,3,18.76156236984468
452,7,1.1814595304273832
453,7,9.48478526984152
454,3,9.275585329552321
455,0,6.886737405628809
456,1,10.549461541187565
457,2,1.9252136573217546
458,5,11.251816974952035
459,6,11.003281871995988
460,3,4.985987386395781
461,2,3.4034944433715975
462,10,5.986485088309789
463,4,13.627024799280449
464,1,7.512968525836227
465,3,0.18092760109951467
466,4,4.034684265663813
467,5,2.6188687883216986
468,0,-0.22500707964504407
469,3,7.230928401552798
470,4,10.701039646873772
471,3,-0.9148990361285918
472,3,15.389059900973134
473,4,-0.6603861022179851
474,7,2.506114464548574
475,0,9.373624984164945
476,10,24.366420414303683
477,1,8.582180844074895
478,5,8.083009320786633
479,10,39.53526493289674
480,5,3.198181998079823
481,0,9.203154203219333
482,5,1.5443513641427922
483,1,3.5559884117641736
484,4,14.248652766466916
485,7,19.904199118611153
486,2,0.7279585010327452
487,1,5.053245781817584
488,7,-11.50965220137708
489,5,0.3705173989132229
490,7,28.768630725808833
491,3,13.194229700612595
492,3,1.5705870545296263
493,1,14.732474941342444
494,1,-2.3794506111895197
495,7,7.5666725120478855
496,5,16.676060256215084
497,1,0.5544228001010421
498,4,3.6719560051680293
499,6,23.394267467677818
500,7,4.542637805338811
501,4,16.63160820444918
502,6,10.595741489744812
503,7,-5.70270755994428
504,7,23.928100880100022
505,10,26.15726030515211
506,6,2.972982569394418
507,0,-7.092078766528562
508,4,7.751264851771836
509,0,7.6975676078072315
510,3,17.02835220372755
511,7,-8.048267113510677
512,10,21.162751528154732
513,0,-1.363288191143111
514,3,-1.40542994992144
515,5,5.6806670794953185
516,6,10.071394901837872
517,6,15.333820230349405
518,5,-5.393349343927881
519,5,11.722930173930983
520,6,19.354196721672345
521,1,10.05400188015964
522,0,-0.6930592689874011
523,3,4.929253285317991
524,7,-0.04673671015893266
525,0,-1.3360920664847473
526,5,10.249149519760637
527,7,-9.977946158616291
528,0,-4.583325393815736
529,4,20.409077835040968
530,7,24.91965959128118
531,7,11.222424325513437
532,10,2.2986147068641287
533,0,0.9337435853515506
534,5,-2.5456830951809923
535,6,20.11499819574644
536,10,10.05581908851096
537,6,4.198286502032424
538,10,-20.59242052598618
539,7,16.995851023174097
540,3,5.570141533398377
541,4,-4.195467113141712
542,6,9.421643791205852
543,10,-1.1657632353477911
544,5,10.988164111169866
545,10,-9.580753370448598
546,7,7.990604023340698
547,1,-2.589878773419998
548,4,6.344337246523603
549,2,7.997781033413297
550,5,2.637500981828582
551,5,24.654824612484667
552,2,-1.6521208618284087
553,6,-4.125388254643887
554,7,-3.2021559127476653
555,2,3.6131683376520694
556,4,2.2115254330313427
557,0,3.2750150860617895
558,2,3.704985292265062
559,2,15.556714306207153
560,6,15.897169741815343
561,2,-0.40898881680022914
562,1,15.458252610283585
563,5,18.78113668791859
564,7,10.545577960172777
565,5,7.335888048913834
566,1,-3.9995037090370715
567,2,2.778072648840716
568,1,-7.539567348068298
569,5,0.7360719585301627
570,4,15.35383670359616
571,6,10.143720648277718
572,4,-2.3237016977801357
573,3,-6.4251032012372935
574,1,17.793863687310726
575,6,6.364804244132422
576,5,11.726778718472582
577,10,5.447144391934577
578,6,12.470396702838674
579,0,1.2325089152447766
580,4,4.757261905676144
581,10,3.4937994588179713
582,3,1.0397697763769287
583,5,17.906595438603446
584,0,-0.32987981489314855
585,0,7.580851377827585
586,1,5.234686757501424
587,6,8.13496488119568
588,2,16.441355958519427
589,7,-8.107646665349245
590,3,13.618622957973592
591,5,5.786809450677365
592,7,22.156757979666658
593,2,-6.561864711029175
594,7,6.783505859320991
595,3,11.298839314049221
596,1,1.561209434755534
597,4,9.94429271889349
598,5,17.033459849951306
599,5,3.74869658557919
600,0,-0.6689501131143132
601,2,1.8095051650644236
602,1,0.7903000672005422
603,4,0.0965851586182005
604,1,9.66331994044385
605,5,1.5796843232383733
606,4,3.0657721011814507
607,6,11.295803923764215
608,3,1.466578999721719
609,6,1.0129414256105083
610,5,8.290396747803928
611,6,-2.4888780132808055
612,10,-12.66682094835302
613,10,-9.178853840232467
614,1,-1.058369085062921
615,3,14.566376863852849
616,2,-0.004104214664577555
617,10,20.180175429918034
618,5,16.93047904335295
619,2,12.099537149521367
620,10,6.833463071549223
621,4,7.880410951340522
622,3,-0.9762409771748288
623,0,4.267898016969455
624,2,3.4879004437255143
625,7,10.424703529340778
626,7,3.9835317803074477
627,10,32.3654772234187
628,7,13.590661025219774
629,4,12.406935527609154
630,2,3.1502605159851345
631,6,15.535002577839952
632,1,4.397527216614103
633,3,2.1859228625663856
634,4,17.210361098973987
635,2,1.3682383141555756
636,4,-0.8661437655048561
637,2,1.5458599756145315
638,4,5.154017412022803
639,0,11.090338090580833
640,6,10.831836337078643
641,1,16.873561786337667
642,4,6.118202773067969
643,7,-16.589736429668942
644,5,17.43916554585347
645,5,20.169704000249077
646,2,4.45967699304736
647,1,3.3923226598720118
648,2,11.757353176830692
649,2,10.047617420998547
650,6,9.199719035125867
651,5,11.845525325603713
652,3,-2.0125303456088277
653,6,10.558148867086366
654,5,0.7650136810757999
655,4,3.5541284947159624
656,4,4.5272204108699965
657,0,1.9429112312563186
658,4,14.299625875059512
659,7,-0.14729676182740192
660,7,-14.227041681684504
661,2,6.071979576261597
662,4,7.545539949725064
663,1,7.47195037703186
664,1,-1.5063338364171202
665,4,8.656345042613633
666,3,-4.12346702440081
667,3,13.692898260388791
668,7,18.8064041308622
669,1,2.6751780683513333
670,2,-4.77144602259499
671,3,4.913831986210495
672,2,7.9045796815024625
673,10,7.585089964341928
674,2,4.338286942198897
675,10,22.6883696248372
676,7,-0.9782989672390077
677,3,0.3901346484859758
678,5,6.892191601583634
679,7,17.907065323119326
680,10,-0.8172324965186526
681,4,13.102927069251317
682,5,17.791561356757096
683,4,14.191973567318039
684,6,20.54756639083478
685,3,-2.128145382021917
686,0,12.09310348627285
687,3,10.5506973417431
688,3,6.864405167437324
689,3,1.062685917784938
690,4,14.089548775624761
691,1,12.483530174621071
692,5,-9.418129426427496
693,5,20.100969674576696
694,3,-1.2342130113237264
695,7,15.419718784346383
696,0,4.9991199617819975
697,1,2.43663803563468
698,1,8.565147685247627
699,7,-7.922865283255987
700,6,7.698223702831264
701,2,-3.992789811270983
702,1,3.1307958755893885
703,5,17.16373604042765
704,0,10.033811055770208
705,1,7.628609757119085
706,4,15.862931316591867
707,4,11.540554939904776
708,1,5.323564468236174
709,0,-6.227800496709026
710,2,11.95326442050587
711,3,6.494659175385326
712,5,15.795517494645816
713,7,9.367342784146942
714,10,9.337036535148039
715,7,-0.4213618351925392
716,7,10.528480390841171
717,5,-1.2836844241145133
718,7,2.0133255825220617
719,7,1.6535655580203263
720,0,8.382027254395789
721,6,-1.2265519666885716
722,7,15.169844984125064
723,2,5.084222256673055
724,4,5.342020069634266
725,6,15.342678822302696
726,2,13.482746703221023
727,10,0.05062165041309541
728,3,-4.648618233604882
729,1,-2.092316997724428
730,4,0.9019960545330461
731,6,2.071355752590944
732,0,5.2443693475258755
733,3,6.705030217210986
734,2,19.865022760659947
735,4,13.60577565070012
736,3,8.407045176054215
737,1,6.608527119681067
738,3,0.35352771086321955
739,3,15.449023492653286
740,10,14.595296126408915
741,1,4.208176184370237
742,10,12.87194124046944
743,5,9.401087096847013
744,3,-10.909720133507584
745,4,12.21000477585645
746,6,-11.671131668106192
747,2,-7.128835945456061
748,2,7.846497648933989
749,6,-8.139216413272672
750,10,-2.641813201395646
751,1,8.499702757037449
752,10,14.282980919073005
753,5,0.7235354728817045
754,6,22.519034627541433
755,5,5.510272730765452
756,2,5.020846361511297
757,4,15.921470112523991
758,5,11.470802703209761
759,5,3.068573822665347
760,4,24.56586076717198
761,2,2.8467804285852636
762,1,8.755179462006033
763,5,7.5086884200784665
764,6,7.945208579569867
765,4,8.070638249368157
766,5,16.595579717519758
767,2,4.677608480139578
768,6,20.113785945409973
769,4,0.29730021349770297
770,5,4.222895156540992
771,5,19.81386262506671
772,3,3.638520725810483
773,5,-5.580473013254236
774,6,-11.389836224754276
775,0,17.389117456069176
776,7,-16.976412240967463
777,5,10.132374072713088
778,1,4.260174834276699
779,3,1.724698843902484
780,10,-1.1254829344822745
781,7,9.04895059126266
782,7,-4.030800878564941
783,7,5.126314497498967
784,4,22.575956506269236
785,7,3.646184431352715
786,2,-6.92300639633816
787,6,11.669471212460321
788,3,5.799393554843696
789,5,0.07454987487085063
790,5,-14.193384495139881
791,5,12.643875678723639
792,1,1.756751336731846
793,10,-1.5702844915980094
794,3,5.481439432427673
795,4,3.5364734668591087
796,5,-1.1522560889304927
797,0,1.3493214452932532
798,5,4.760046590985228
799,6,18.69669383604193
800,10,9.531223157226616
801,5,2.7207474142359644
802,3,15.370811487555631
803,0,1.5779807888861122
804,6,11.27915146213977
805,1,9.732847995697306
806,7,12.60034551580819
807,4,16.31008154153112
808,4,-1.6631963072480564
809,1,5.118220512062653
810,10,23.15676482049947
811,3,-1.3407925557441027
812,1,-2.5638619952996917
813,5,5.281433479130376
814,2,-12.250910591619757
815,0,-1.1621358420502297
816,2,4.2093797004771805
817,4,5.422228233158577
818,5,9.5595081147802
819,6,-7.70935911201882
820,10,3.632691974380627
821,7,6.69784783996352
822,0,1.74725750353547
823,4,5.618195090219439
824,4,-0.20450421178376033
825,10,1.9650686558086425
826,3,7.561875227690745
827,1,5.8543698763130125
828,1,0.35088105667834846
829,2,4.866405495209081
830,0,11.742167898753612
831,10,30.565701866150427
832,10,21.41012739661179
833,10,-13.834311304102688
834,5,6.260300565430386
835,7,7.24982348931726
836,4,2.776788746813632
837,2,4.75210851475086
838,4,3.6076757822185535
839,6,14.188047008187688
840,2,3.9607862200078223
841,2,3.160182403509062
842,0,6.023058568165706
843,5,-4.150222754998257
844,0,12.478153241061879
845,0,9.269308230368129
846,0,4.811781014583984
847,0,1.4776970936384215
848,2,-1.5101990561669822
849,10,17.78754331741377
850,3,-10.939751388788554
851,10,10.472154839504523
852,6,11.297001682012242
853,5,13.350225804500642
854,0,-7.64147218166784
855,6,3.645420581295877
856,0,5.6776809488202105
857,6,8.858156255073503
858,10,1.327804143458014
859,3,0.7729579078540052
860,4,2.7276475876853086
861,2,-2.351374915841765
862,6,15.841389906803792
863,4,-2.7768432925563022
864,1,4.103631230137455
865,7,16.640025083027012
866,4,23.419964215711758
867,7,6.613667633465085
868,5,-2.443891584756985
869,5,10.70684540496804
870,0,7.473269355560539
871,2,5.551198729136335
872,3,-4.16762384785836
873,1,3.4945236510056388
874,10,22.389012753228506
875,10,22.982145302200006
876,10,17.71531889235945
877,0,18.25950345053772
878,3,9.892491915987973
879,5,3.461086004809386
880,4,12.074591779589165
881,4,-2.3639258812401795
882,5,19.108241170688384
883,5,8.136073106778403
884,5,17.663951037426358
885,1,6.025683617501652
886,4,8.6869501501992
887,2,5.970784765637615
888,3,5.861224507370495
889,2,5.241553282443457
890,6,1.1605162534105915
891,0,19.069795138478344
892,4,10.772712866094444
893,0,5.432380910108339
894,0,-2.5729497592249713
895,5,3.308109918564044
896,10,16.438640880928027
897,7,11.196647876589017
898,7,27.75979670353448
899,1,-0.2519735950585975
900,7,5.399826855035496
901,0,5.2507054100718715
902,2,6.363527326207697
903,0,2.5112856742319014
904,1,9.814943194070242
905,0,4.7306401637576405
906,1,4.995247571244298
907,4,12.299161720009916
908,2,4.513910965045721
909,10,24.539918385792937
910,2,20.86761398548827
911,6,-0.09068773043625544
912,6,20.471766482493138
913,1,5.6733572785463995
914,3,-10.284242966744847
915,6,9.585717583210116
916,2,-5.710690064950791
917,5,21.304103818881693
918,7,21.23007587345215
919,7,8.356477122554749
920,7,20.872749907877743
921,1,10.4527360220575
922,6,16.315743677261857
923,2,1.7593373978942615
924,10,3.536139590514458
925,2,0.9325145484832467
926,2,-4.035224263543206
927,1,5.720167663334156
928,5,11.041149474695727
929,4,3.6641491968929256
930,3,11.28609117114113
931,5,10.863403495997037
932,4,8.647593431747026
933,10,8.727714136148828
934,0,4.099593381609705
935,4,0.5199776261453062
936,5,11.004157460515966
937,4,6.701986753256596
938,3,24.142485686394313
939,5,7.724002729891977
940,0,8.188163720290564
941,7,9.443894328738018
942,5,9.543860895154552
943,3,2.176465147096941
944,5,6.063976827250388
945,3,11.356374674611324
946,2,-10.4279247135889
947,2,-5.295427788577637
948,5,6.499471284111564
949,6,16.435994339424497
950,6,17.56170968125668
951,10,10.48186786086611
952,0,6.59392470515344
953,7,11.12323408172325
954,1,16.8675838521368
955,7,8.764134672453238
956,1,8.75361521159446
957,0,3.038346905418064
958,6,5.5820473784486655
959,4,-10.660425246848817
960,7,14.536575854163942
961,5,17.249719260531926
962,3,8.991744552097002
963,2,6.7868090733358155
964,3,14.27717134926839
965,3,1.8982931912745054
966,7,3.398584416179772
967,6,-0.6157883231594168
968,3,11.811014887200965
969,0,-1.796149137187192
970,4,24.791290292214118
971,1,3.578846537645971
972,0,5.910173264205236
973,7,2.310829631875489
974,7,14.881823777810308
975,3,4.805583447877567
976,6,25.29750082804118
977,10,30.523533332017415
978,4,14.215463121402982
979,3,-6.882506118984871
980,2,-2.1889980611564237
981,4,11.914398434888792
982,0,5.008509272238476
983,5,-15.959868119306726
984,10,0.7578445266918621
985,2,4.837480912037108
986,6,17.926080995945323
987,5,17.11378366802934
988,10,5.650438483660714
989,0,8.048479145246393
990,2,7.417052859297989
991,0,-0.5077979838120532
992,4,8.670488645864083
993,6,-1.0891373862750289
994,1,0.2950686989984401
995,5,-5.470430531040824
996,3,15.893986802985655
997,1,-2.5668232689838932
998,2,-6.848197309630379
999,3,3.709507142846519
1000,2,-2.3749568374878507
1001,3,-0.4094629861558996
1002,7,8.690295063199454
1003,1,2.502314770592833
1004,0,13.297561077431705
1005,5,7.646974517617656
1006,3,13.38000271823698
1007,4,4.153783820736772
1008,1,0.04826094227926614
1009,6,20.30434880071811
1010,10,10.640983175242425
1011,0,5.875090504811181
1012,10,22.300874235742008
1013,0,8.421222845927314
1014,6,9.471423703447414
1015,5,-4.0059381989453655
1016,1,4.4678136156939585
1017,6,-2.6539360573362742
1018,0,6.688973393250983
1019,5,12.570103642034749
1020,10,-1.2368053800249488
1021,4,-2.095741444721856
1022,4,5.183660661591023
1023,1,4.701301378801523
1024,1,7.349317164665783
1025,0,2.808191580507962
1026,2,-1.7247013754400893
1027,0,0.4236562576106975
1028,5,12.199781034726051
1029,6,9.510022769544923
1030,7,11.260702517024722
1031,2,9.38127609295676
1032,5,1.287335138169123
1033,3,1.4278348739154945
1034,0,-14.412944870592238
1035,3,-3.7890547947892994
1036,10,20.283196887546044
1037,2,2.6350611850829377
1038,7,-4.921749553836975
1039,7,7.7680785121948
1040,2,4.252904447101576
1041,2,0.19393538807895894
1042,3,-0.44753389763592644
1043,5,7.412333230577712
1044,6,-1.209801794635185
1045,4,24.685278044149392
1046,1,5.483193157727792
1047,0,10.99041748723924
1048,2,15.493620700511597
1049,4,4.3149500586904495
1050,0,4.170425467520114
1051,0,9.424005381938063
1052,7,23.91405606606135
1053,7,4.060901572685139
1054,7,5.346569648617268
1055,7,5.443296926588385
1056,6,8.178882361844524
1057,10,2.1592725045488015
1058,4,12.844775268254523
1059,0,3.0786295295755917
1060,6,-8.581323721408102
1061,3,10.586340588641875
1062,4,8.655917382259839
1063,3,1.577062424750073
1064,7,6.154222660543982
1065,5,3.6694430426854012
1066,2,1.0731255563355888
1067,5,9.466656705651493
1068,0,10.563328317874454
1069,7,16.0619972129634
1070,10,5.126021427870228
1071,0,-1.1807203165087907
1072,6,2.837099033550855
1073,3,9.05788874743254
1074,2,11.36824362379582
1075,0,-0.8917754442017323
1076,4,11.635430957976595
1077,6,-6.436651900154681
1078,10,3.9923889176278484
1079,10,17.791292446513268
1080,3,1.088861228055113
1081,4,14.371416534481368
1082,4,10.787758356606693
1083,3,7.147683222792527
1084,4,-7.540120541743008
1085,5,13.04517320027038
1086,3,9.914252938954741
1087,5,-5.965107215664052
1088,1,12.601593832444637
1089,10,11.014142586703873
1090,6,1.375039205095809
1091,7,-0.16107712600253876
1092,1,-0.6831966855858518
1093,6,12.627637518086685
1094,4,5.897858961684343
1095,6,29.92792842734097
1096,3,0.6543293723031027
1097,4,0.11701788849833505
1098,7,17.30810701640062
1099,3,-14.526913624434787
1100,1,10.980523274946007
1101,3,3.8085598939364997
1102,6,-14.582691730177412
1103,7,-0.6995645963871233
1104,6,6.386394819899767
1105,1,-1.743721519059605
1106,3,6.581935139227243
1107,0,-5.4322862036685855
1108,4,-10.071799513262722
1109,4,17.868601396404152
1110,0,3.7513090487589293
1111,2,2.1547500304549
1112,3,9.242432507899451
